date,symbol,image_path,label_1d,label_5d,return_1d
2022-01-05,GC=F,data\charts\GC_F\20220105_0000.png,1,0,0.005843
2022-01-06,GC=F,data\charts\GC_F\20220106_0000.png,0,1,-0.019676
2022-01-07,GC=F,data\charts\GC_F\20220107_0000.png,1,1,0.00464
2022-01-10,GC=F,data\charts\GC_F\20220110_0000.png,1,1,0.000779
2022-01-11,GC=F,data\charts\GC_F\20220111_0000.png,1,0,0.011232
2022-01-12,GC=F,data\charts\GC_F\20220112_0000.png,1,1,0.004729
2022-01-13,GC=F,data\charts\GC_F\20220113_0000.png,0,1,-0.003284
2022-01-14,GC=F,data\charts\GC_F\20220114_0000.png,0,1,-0.002581
2022-01-18,GC=F,data\charts\GC_F\20220118_0000.png,0,1,-0.002312
2022-01-19,GC=F,data\charts\GC_F\20220119_0000.png,1,1,0.016995
2022-01-20,GC=F,data\charts\GC_F\20220120_0000.png,0,0,-0.000326
2022-01-21,GC=F,data\charts\GC_F\20220121_0000.png,0,0,-0.005807
2022-01-24,GC=F,data\charts\GC_F\20220124_0000.png,1,0,0.005404
2022-01-25,GC=F,data\charts\GC_F\20220125_0000.png,1,0,0.005973
2022-01-26,GC=F,data\charts\GC_F\20220126_0000.png,0,0,-0.012306
2022-01-27,GC=F,data\charts\GC_F\20220127_0000.png,0,1,-0.020001
2022-01-28,GC=F,data\charts\GC_F\20220128_0000.png,0,1,-0.004684
2022-01-31,GC=F,data\charts\GC_F\20220131_0000.png,1,1,0.005659
2022-02-01,GC=F,data\charts\GC_F\20220201_0000.png,1,1,0.002953
2022-02-02,GC=F,data\charts\GC_F\20220202_0000.png,1,1,0.004944
2022-02-03,GC=F,data\charts\GC_F\20220203_0000.png,0,1,-0.003427
2022-02-04,GC=F,data\charts\GC_F\20220204_0000.png,1,1,0.001997
2022-02-07,GC=F,data\charts\GC_F\20220207_0000.png,1,1,0.007749
2022-02-08,GC=F,data\charts\GC_F\20220208_0000.png,1,1,0.003296
2022-02-09,GC=F,data\charts\GC_F\20220209_0000.png,1,1,0.004708
2022-02-10,GC=F,data\charts\GC_F\20220210_0000.png,1,1,0.000545
2022-02-11,GC=F,data\charts\GC_F\20220211_0000.png,1,1,0.002505
2022-02-14,GC=F,data\charts\GC_F\20220214_0000.png,1,1,0.014776
2022-02-15,GC=F,data\charts\GC_F\20220215_0000.png,0,1,-0.007066
2022-02-16,GC=F,data\charts\GC_F\20220216_0000.png,1,1,0.008303
2022-02-17,GC=F,data\charts\GC_F\20220217_0000.png,1,1,0.016308
2022-02-18,GC=F,data\charts\GC_F\20220218_0000.png,0,0,-0.001105
2022-02-22,GC=F,data\charts\GC_F\20220222_0000.png,1,0,0.00395
2022-02-23,GC=F,data\charts\GC_F\20220223_0000.png,1,1,0.001626
2022-02-24,GC=F,data\charts\GC_F\20220224_0000.png,1,0,0.008328
2022-02-25,GC=F,data\charts\GC_F\20220225_0000.png,0,1,-0.020051
2022-02-28,GC=F,data\charts\GC_F\20220228_0000.png,1,1,0.006838
2022-03-01,GC=F,data\charts\GC_F\20220301_0000.png,1,1,0.022639
2022-03-02,GC=F,data\charts\GC_F\20220302_0000.png,0,1,-0.011069
2022-03-03,GC=F,data\charts\GC_F\20220303_0000.png,1,1,0.007028
2022-03-04,GC=F,data\charts\GC_F\20220304_0000.png,1,1,0.015871
2022-03-07,GC=F,data\charts\GC_F\20220307_0000.png,1,0,0.014656
2022-03-08,GC=F,data\charts\GC_F\20220308_0000.png,1,0,0.023171
2022-03-09,GC=F,data\charts\GC_F\20220309_0000.png,0,0,-0.026567
2022-03-10,GC=F,data\charts\GC_F\20220310_0000.png,1,0,0.006143
2022-03-11,GC=F,data\charts\GC_F\20220311_0000.png,0,0,-0.007707
2022-03-14,GC=F,data\charts\GC_F\20220314_0000.png,0,0,-0.011651
2022-03-15,GC=F,data\charts\GC_F\20220315_0000.png,0,1,-0.015871
2022-03-16,GC=F,data\charts\GC_F\20220316_0000.png,0,1,-0.01063
2022-03-17,GC=F,data\charts\GC_F\20220317_0000.png,1,0,0.017872
2022-03-18,GC=F,data\charts\GC_F\20220318_0000.png,0,1,-0.007157
2022-03-21,GC=F,data\charts\GC_F\20220321_0000.png,1,1,0.000207
2022-03-22,GC=F,data\charts\GC_F\20220322_0000.png,0,1,-0.004096
2022-03-23,GC=F,data\charts\GC_F\20220323_0000.png,1,0,0.008278
2022-03-24,GC=F,data\charts\GC_F\20220324_0000.png,1,0,0.012909
2022-03-25,GC=F,data\charts\GC_F\20220325_0000.png,0,0,-0.003976
2022-03-28,GC=F,data\charts\GC_F\20220328_0000.png,0,0,-0.007268
2022-03-29,GC=F,data\charts\GC_F\20220329_0000.png,0,1,-0.01423
2022-03-30,GC=F,data\charts\GC_F\20220330_0000.png,1,0,0.011245
2022-03-31,GC=F,data\charts\GC_F\20220331_0000.png,1,0,0.00812
2022-04-01,GC=F,data\charts\GC_F\20220401_0000.png,0,1,-0.015442
2022-04-04,GC=F,data\charts\GC_F\20220404_0000.png,1,1,0.005263
2022-04-05,GC=F,data\charts\GC_F\20220405_0000.png,0,1,-0.003266
2022-04-06,GC=F,data\charts\GC_F\20220406_0000.png,0,1,-0.00234
2022-04-07,GC=F,data\charts\GC_F\20220407_0000.png,1,1,0.008028
2022-04-08,GC=F,data\charts\GC_F\20220408_0000.png,1,1,0.004033
2022-04-11,GC=F,data\charts\GC_F\20220411_0000.png,1,1,0.001391
2022-04-12,GC=F,data\charts\GC_F\20220412_0000.png,1,0,0.014298
2022-04-13,GC=F,data\charts\GC_F\20220413_0000.png,1,0,0.004513
2022-04-14,GC=F,data\charts\GC_F\20220414_0000.png,0,0,-0.005098
2022-04-18,GC=F,data\charts\GC_F\20220418_0000.png,1,0,0.006089
2022-04-19,GC=F,data\charts\GC_F\20220419_0000.png,0,0,-0.013717
2022-04-20,GC=F,data\charts\GC_F\20220420_0000.png,0,0,-0.001738
2022-04-21,GC=F,data\charts\GC_F\20220421_0000.png,0,0,-0.00379
2022-04-22,GC=F,data\charts\GC_F\20220422_0000.png,0,0,-0.007147
2022-04-25,GC=F,data\charts\GC_F\20220425_0000.png,0,1,-0.019575
2022-04-26,GC=F,data\charts\GC_F\20220426_0000.png,1,0,0.004331
2022-04-27,GC=F,data\charts\GC_F\20220427_0000.png,0,0,-0.008152
2022-04-28,GC=F,data\charts\GC_F\20220428_0000.png,1,0,0.001485
2022-04-29,GC=F,data\charts\GC_F\20220429_0000.png,1,0,0.010907
2022-05-02,GC=F,data\charts\GC_F\20220502_0000.png,0,1,-0.024878
2022-05-03,GC=F,data\charts\GC_F\20220503_0000.png,1,0,0.00376
2022-05-04,GC=F,data\charts\GC_F\20220504_0000.png,0,0,-0.000963
2022-05-05,GC=F,data\charts\GC_F\20220505_0000.png,1,0,0.003749
2022-05-06,GC=F,data\charts\GC_F\20220506_0000.png,1,0,0.003842
2022-05-09,GC=F,data\charts\GC_F\20220509_0000.png,0,0,-0.012811
2022-05-10,GC=F,data\charts\GC_F\20220510_0000.png,0,0,-0.009262
2022-05-11,GC=F,data\charts\GC_F\20220511_0000.png,1,0,0.006903
2022-05-12,GC=F,data\charts\GC_F\20220512_0000.png,0,0,-0.015546
2022-05-13,GC=F,data\charts\GC_F\20220513_0000.png,0,1,-0.008992
2022-05-16,GC=F,data\charts\GC_F\20220516_0000.png,1,1,0.003375
2022-05-17,GC=F,data\charts\GC_F\20220517_0000.png,1,1,0.002592
2022-05-18,GC=F,data\charts\GC_F\20220518_0000.png,0,1,-0.001265
2022-05-19,GC=F,data\charts\GC_F\20220519_0000.png,1,1,0.013932
2022-05-20,GC=F,data\charts\GC_F\20220520_0000.png,1,1,0.000326
2022-05-23,GC=F,data\charts\GC_F\20220523_0000.png,1,1,0.003258
2022-05-24,GC=F,data\charts\GC_F\20220524_0000.png,1,0,0.009362
2022-05-25,GC=F,data\charts\GC_F\20220525_0000.png,0,0,-0.010134
2022-05-26,GC=F,data\charts\GC_F\20220526_0000.png,1,1,0.00065
2022-05-27,GC=F,data\charts\GC_F\20220527_0000.png,1,0,0.002111
2022-05-31,GC=F,data\charts\GC_F\20220531_0000.png,0,0,-0.004645
2022-06-01,GC=F,data\charts\GC_F\20220601_0000.png,1,1,0.000326
2022-06-02,GC=F,data\charts\GC_F\20220602_0000.png,1,0,0.012586
2022-06-03,GC=F,data\charts\GC_F\20220603_0000.png,0,1,-0.011305
2022-06-06,GC=F,data\charts\GC_F\20220606_0000.png,0,1,-0.00336
2022-06-07,GC=F,data\charts\GC_F\20220607_0000.png,1,0,0.004513
2022-06-08,GC=F,data\charts\GC_F\20220608_0000.png,1,0,0.002382
2022-06-09,GC=F,data\charts\GC_F\20220609_0000.png,0,0,-0.001674
2022-06-10,GC=F,data\charts\GC_F\20220610_0000.png,1,0,0.012278
2022-06-13,GC=F,data\charts\GC_F\20220613_0000.png,0,1,-0.023243
2022-06-14,GC=F,data\charts\GC_F\20220614_0000.png,0,1,-0.01012
2022-06-15,GC=F,data\charts\GC_F\20220615_0000.png,1,1,0.003205
2022-06-16,GC=F,data\charts\GC_F\20220616_0000.png,1,0,0.016746
2022-06-17,GC=F,data\charts\GC_F\20220617_0000.png,0,0,-0.005472
2022-06-21,GC=F,data\charts\GC_F\20220621_0000.png,0,0,-0.000545
2022-06-22,GC=F,data\charts\GC_F\20220622_0000.png,0,0,-0.000163
2022-06-23,GC=F,data\charts\GC_F\20220623_0000.png,0,0,-0.004688
2022-06-24,GC=F,data\charts\GC_F\20220624_0000.png,1,0,0.000438
2022-06-27,GC=F,data\charts\GC_F\20220627_0000.png,0,0,-0.003066
2022-06-28,GC=F,data\charts\GC_F\20220628_0000.png,0,0,-0.001867
2022-06-29,GC=F,data\charts\GC_F\20220629_0000.png,0,0,-0.002091
2022-06-30,GC=F,data\charts\GC_F\20220630_0000.png,0,0,-0.005293
2022-07-01,GC=F,data\charts\GC_F\20220701_0000.png,0,0,-0.002882
2022-07-05,GC=F,data\charts\GC_F\20220705_0000.png,0,0,-0.020624
2022-07-06,GC=F,data\charts\GC_F\20220706_0000.png,0,0,-0.015268
2022-07-07,GC=F,data\charts\GC_F\20220707_0000.png,1,0,0.001729
2022-07-08,GC=F,data\charts\GC_F\20220708_0000.png,1,0,0.001554
2022-07-11,GC=F,data\charts\GC_F\20220711_0000.png,0,0,-0.00609
2022-07-12,GC=F,data\charts\GC_F\20220712_0000.png,0,0,-0.003873
2022-07-13,GC=F,data\charts\GC_F\20220713_0000.png,1,0,0.006325
2022-07-14,GC=F,data\charts\GC_F\20220714_0000.png,0,0,-0.017126
2022-07-15,GC=F,data\charts\GC_F\20220715_0000.png,0,1,-0.001232
2022-07-18,GC=F,data\charts\GC_F\20220718_0000.png,1,1,0.003994
2022-07-19,GC=F,data\charts\GC_F\20220719_0000.png,1,1,0.000468
2022-07-20,GC=F,data\charts\GC_F\20220720_0000.png,0,1,-0.00614
2022-07-21,GC=F,data\charts\GC_F\20220721_0000.png,1,1,0.007767
2022-07-22,GC=F,data\charts\GC_F\20220722_0000.png,1,1,0.008408
2022-07-25,GC=F,data\charts\GC_F\20220725_0000.png,0,1,-0.00469
2022-07-26,GC=F,data\charts\GC_F\20220726_0000.png,0,1,-0.000756
2022-07-27,GC=F,data\charts\GC_F\20220727_0000.png,1,1,0.000815
2022-07-28,GC=F,data\charts\GC_F\20220728_0000.png,1,1,0.018149
2022-07-29,GC=F,data\charts\GC_F\20220729_0000.png,1,1,0.007199
2022-08-01,GC=F,data\charts\GC_F\20220801_0000.png,1,1,0.00346
2022-08-02,GC=F,data\charts\GC_F\20220802_0000.png,1,1,0.001187
2022-08-03,GC=F,data\charts\GC_F\20220803_0000.png,0,1,-0.007397
2022-08-04,GC=F,data\charts\GC_F\20220804_0000.png,1,1,0.017349
2022-08-05,GC=F,data\charts\GC_F\20220805_0000.png,0,1,-0.008722
2022-08-08,GC=F,data\charts\GC_F\20220808_0000.png,1,1,0.00784
2022-08-09,GC=F,data\charts\GC_F\20220809_0000.png,1,0,0.00403
2022-08-10,GC=F,data\charts\GC_F\20220810_0000.png,1,0,0.000892
2022-08-11,GC=F,data\charts\GC_F\20220811_0000.png,0,0,-0.003286
2022-08-12,GC=F,data\charts\GC_F\20220812_0000.png,1,0,0.004973
2022-08-15,GC=F,data\charts\GC_F\20220815_0000.png,0,0,-0.009563
2022-08-16,GC=F,data\charts\GC_F\20220816_0000.png,0,0,-0.004603
2022-08-17,GC=F,data\charts\GC_F\20220817_0000.png,0,0,-0.007275
2022-08-18,GC=F,data\charts\GC_F\20220818_0000.png,0,0,-0.00284
2022-08-19,GC=F,data\charts\GC_F\20220819_0000.png,0,1,-0.004387
2022-08-22,GC=F,data\charts\GC_F\20220822_0000.png,0,1,-0.007782
2022-08-23,GC=F,data\charts\GC_F\20220823_0000.png,1,0,0.007382
2022-08-24,GC=F,data\charts\GC_F\20220824_0000.png,1,0,0.000572
2022-08-25,GC=F,data\charts\GC_F\20220825_0000.png,1,0,0.005664
2022-08-26,GC=F,data\charts\GC_F\20220826_0000.png,0,0,-0.012289
2022-08-29,GC=F,data\charts\GC_F\20220829_0000.png,1,0,0.000288
2022-08-30,GC=F,data\charts\GC_F\20220830_0000.png,0,0,-0.007716
2022-08-31,GC=F,data\charts\GC_F\20220831_0000.png,0,1,-0.006035
2022-09-01,GC=F,data\charts\GC_F\20220901_0000.png,0,1,-0.009458
2022-09-02,GC=F,data\charts\GC_F\20220902_0000.png,1,1,0.00778
2022-09-06,GC=F,data\charts\GC_F\20220906_0000.png,0,1,-0.005498
2022-09-07,GC=F,data\charts\GC_F\20220907_0000.png,1,0,0.008763
2022-09-08,GC=F,data\charts\GC_F\20220908_0000.png,0,0,-0.004256
2022-09-09,GC=F,data\charts\GC_F\20220909_0000.png,1,0,0.004801
2022-09-12,GC=F,data\charts\GC_F\20220912_0000.png,1,0,0.006934
2022-09-13,GC=F,data\charts\GC_F\20220913_0000.png,0,0,-0.013367
2022-09-14,GC=F,data\charts\GC_F\20220914_0000.png,0,0,-0.004985
2022-09-15,GC=F,data\charts\GC_F\20220915_0000.png,0,0,-0.018332
2022-09-16,GC=F,data\charts\GC_F\20220916_0000.png,1,0,0.003783
2022-09-19,GC=F,data\charts\GC_F\20220919_0000.png,0,0,-0.00329
2022-09-20,GC=F,data\charts\GC_F\20220920_0000.png,0,0,-0.003901
2022-09-21,GC=F,data\charts\GC_F\20220921_0000.png,1,0,0.002952
2022-09-22,GC=F,data\charts\GC_F\20220922_0000.png,1,0,0.003725
2022-09-23,GC=F,data\charts\GC_F\20220923_0000.png,0,1,-0.015262
2022-09-26,GC=F,data\charts\GC_F\20220926_0000.png,0,1,-0.013371
2022-09-27,GC=F,data\charts\GC_F\20220927_0000.png,1,1,0.002094
2022-09-28,GC=F,data\charts\GC_F\20220928_0000.png,1,1,0.020717
2022-09-29,GC=F,data\charts\GC_F\20220929_0000.png,0,1,-0.001144
2022-09-30,GC=F,data\charts\GC_F\20220930_0000.png,1,1,0.002352
2022-10-03,GC=F,data\charts\GC_F\20221003_0000.png,1,1,0.018347
2022-10-04,GC=F,data\charts\GC_F\20221004_0000.png,1,0,0.016658
2022-10-05,GC=F,data\charts\GC_F\20221005_0000.png,0,0,-0.005636
2022-10-06,GC=F,data\charts\GC_F\20221006_0000.png,1,0,0.000175
2022-10-07,GC=F,data\charts\GC_F\20221007_0000.png,0,0,-0.006543
2022-10-10,GC=F,data\charts\GC_F\20221010_0000.png,0,0,-0.019524
2022-10-11,GC=F,data\charts\GC_F\20221011_0000.png,1,0,0.006837
2022-10-12,GC=F,data\charts\GC_F\20221012_0000.png,0,0,-0.005004
2022-10-13,GC=F,data\charts\GC_F\20221013_0000.png,0,0,-0.00018
2022-10-14,GC=F,data\charts\GC_F\20221014_0000.png,0,0,-0.016946
2022-10-17,GC=F,data\charts\GC_F\20221017_0000.png,1,0,0.00932
2022-10-18,GC=F,data\charts\GC_F\20221018_0000.png,0,0,-0.004828
2022-10-19,GC=F,data\charts\GC_F\20221019_0000.png,0,1,-0.013038
2022-10-20,GC=F,data\charts\GC_F\20221020_0000.png,1,1,0.002028
2022-10-21,GC=F,data\charts\GC_F\20221021_0000.png,1,1,0.012387
2022-10-24,GC=F,data\charts\GC_F\20221024_0000.png,0,0,-0.001393
2022-10-25,GC=F,data\charts\GC_F\20221025_0000.png,1,0,0.002487
2022-10-26,GC=F,data\charts\GC_F\20221026_0000.png,1,0,0.006776
2022-10-27,GC=F,data\charts\GC_F\20221027_0000.png,0,0,-0.001983
2022-10-28,GC=F,data\charts\GC_F\20221028_0000.png,0,0,-0.012705
2022-10-31,GC=F,data\charts\GC_F\20221031_0000.png,0,1,-0.002257
2022-11-01,GC=F,data\charts\GC_F\20221101_0000.png,1,1,0.005563
2022-11-02,GC=F,data\charts\GC_F\20221102_0000.png,1,1,0.000426
2022-11-03,GC=F,data\charts\GC_F\20221103_0000.png,0,1,-0.011181
2022-11-04,GC=F,data\charts\GC_F\20221104_0000.png,1,1,0.027776
2022-11-07,GC=F,data\charts\GC_F\20221107_0000.png,1,1,0.002392
2022-11-08,GC=F,data\charts\GC_F\20221108_0000.png,1,1,0.021235
2022-11-09,GC=F,data\charts\GC_F\20221109_0000.png,0,1,-0.001168
2022-11-10,GC=F,data\charts\GC_F\20221110_0000.png,1,1,0.023507
2022-11-11,GC=F,data\charts\GC_F\20221111_0000.png,1,0,0.00897
2022-11-14,GC=F,data\charts\GC_F\20221114_0000.png,1,0,0.004303
2022-11-15,GC=F,data\charts\GC_F\20221115_0000.png,1,0,0.000113
2022-11-16,GC=F,data\charts\GC_F\20221116_0000.png,0,0,-0.000451
2022-11-17,GC=F,data\charts\GC_F\20221117_0000.png,0,0,-0.006881
2022-11-18,GC=F,data\charts\GC_F\20221118_0000.png,0,1,-0.005055
2022-11-21,GC=F,data\charts\GC_F\20221121_0000.png,0,1,-0.008277
2022-11-22,GC=F,data\charts\GC_F\20221122_0000.png,1,1,0.000518
2022-11-23,GC=F,data\charts\GC_F\20221123_0000.png,1,1,0.003797
2022-11-25,GC=F,data\charts\GC_F\20221125_0000.png,1,1,0.004814
2022-11-28,GC=F,data\charts\GC_F\20221128_0000.png,0,1,-0.007529
2022-11-29,GC=F,data\charts\GC_F\20221129_0000.png,1,1,0.00477
2022-11-30,GC=F,data\charts\GC_F\20221130_0000.png,0,1,-0.001373
2022-12-01,GC=F,data\charts\GC_F\20221201_0000.png,1,0,0.031558
2022-12-02,GC=F,data\charts\GC_F\20221202_0000.png,0,0,-0.002887
2022-12-05,GC=F,data\charts\GC_F\20221205_0000.png,0,1,-0.015869
2022-12-06,GC=F,data\charts\GC_F\20221206_0000.png,1,1,0.001075
2022-12-07,GC=F,data\charts\GC_F\20221207_0000.png,1,1,0.009156
2022-12-08,GC=F,data\charts\GC_F\20221208_0000.png,1,1,0.001792
2022-12-09,GC=F,data\charts\GC_F\20221209_0000.png,1,0,0.005255
2022-12-12,GC=F,data\charts\GC_F\20221212_0000.png,0,1,-0.009788
2022-12-13,GC=F,data\charts\GC_F\20221213_0000.png,1,0,0.018759
2022-12-14,GC=F,data\charts\GC_F\20221214_0000.png,0,1,-0.003528
2022-12-15,GC=F,data\charts\GC_F\20221215_0000.png,0,1,-0.016764
2022-12-16,GC=F,data\charts\GC_F\20221216_0000.png,1,0,0.007202
2022-12-19,GC=F,data\charts\GC_F\20221219_0000.png,0,1,-0.001285
2022-12-20,GC=F,data\charts\GC_F\20221220_0000.png,1,0,0.015775
2022-12-21,GC=F,data\charts\GC_F\20221221_0000.png,0,0,0.0
2022-12-22,GC=F,data\charts\GC_F\20221222_0000.png,0,1,-0.015915
2022-12-23,GC=F,data\charts\GC_F\20221223_0000.png,1,1,0.00498
2022-12-27,GC=F,data\charts\GC_F\20221227_0000.png,1,1,0.010524
2022-12-28,GC=F,data\charts\GC_F\20221228_0000.png,0,1,-0.003802
2022-12-29,GC=F,data\charts\GC_F\20221229_0000.png,1,1,0.006416
2022-12-30,GC=F,data\charts\GC_F\20221230_0000.png,1,1,0.00011
2023-01-03,GC=F,data\charts\GC_F\20230103_0000.png,1,1,0.010991
2023-01-04,GC=F,data\charts\GC_F\20230104_0000.png,1,1,0.007121
2023-01-05,GC=F,data\charts\GC_F\20230105_0000.png,0,1,-0.009715
2023-01-06,GC=F,data\charts\GC_F\20230106_0000.png,1,1,0.016023
2023-01-09,GC=F,data\charts\GC_F\20230109_0000.png,1,1,0.00456
2023-01-10,GC=F,data\charts\GC_F\20230110_0000.png,0,1,-0.000587
2023-01-11,GC=F,data\charts\GC_F\20230111_0000.png,1,1,0.001603
2023-01-12,GC=F,data\charts\GC_F\20230112_0000.png,1,1,0.011149
2023-01-13,GC=F,data\charts\GC_F\20230113_0000.png,1,1,0.012081
2023-01-17,GC=F,data\charts\GC_F\20230117_0000.png,0,1,-0.005838
2023-01-18,GC=F,data\charts\GC_F\20230118_0000.png,0,1,-0.001468
2023-01-19,GC=F,data\charts\GC_F\20230119_0000.png,1,1,0.009294
2023-01-20,GC=F,data\charts\GC_F\20230120_0000.png,1,1,0.002237
2023-01-23,GC=F,data\charts\GC_F\20230123_0000.png,1,1,0.000363
2023-01-24,GC=F,data\charts\GC_F\20230124_0000.png,1,0,0.003529
2023-01-25,GC=F,data\charts\GC_F\20230125_0000.png,1,0,0.003775
2023-01-26,GC=F,data\charts\GC_F\20230126_0000.png,0,0,-0.006233
2023-01-27,GC=F,data\charts\GC_F\20230127_0000.png,0,0,-0.000259
2023-01-30,GC=F,data\charts\GC_F\20230130_0000.png,0,0,-0.002955
2023-01-31,GC=F,data\charts\GC_F\20230131_0000.png,1,0,0.003432
2023-02-01,GC=F,data\charts\GC_F\20230201_0000.png,0,0,-0.000881
2023-02-02,GC=F,data\charts\GC_F\20230202_0000.png,0,0,-0.005965
2023-02-03,GC=F,data\charts\GC_F\20230203_0000.png,0,1,-0.027866
2023-02-06,GC=F,data\charts\GC_F\20230206_0000.png,1,0,0.001771
2023-02-07,GC=F,data\charts\GC_F\20230207_0000.png,1,0,0.002947
2023-02-08,GC=F,data\charts\GC_F\20230208_0000.png,1,0,0.003045
2023-02-09,GC=F,data\charts\GC_F\20230209_0000.png,0,0,-0.005966
2023-02-10,GC=F,data\charts\GC_F\20230210_0000.png,0,0,-0.001822
2023-02-13,GC=F,data\charts\GC_F\20230213_0000.png,0,0,-0.005851
2023-02-14,GC=F,data\charts\GC_F\20230214_0000.png,1,0,0.001134
2023-02-15,GC=F,data\charts\GC_F\20230215_0000.png,0,0,-0.01068
2023-02-16,GC=F,data\charts\GC_F\20230216_0000.png,1,0,0.004253
2023-02-17,GC=F,data\charts\GC_F\20230217_0000.png,0,0,-0.000869
2023-02-21,GC=F,data\charts\GC_F\20230221_0000.png,0,0,-0.004021
2023-02-22,GC=F,data\charts\GC_F\20230222_0000.png,0,0,-0.000546
2023-02-23,GC=F,data\charts\GC_F\20230223_0000.png,0,1,-0.007642
2023-02-24,GC=F,data\charts\GC_F\20230224_0000.png,0,1,-0.00506
2023-02-27,GC=F,data\charts\GC_F\20230227_0000.png,1,1,0.004533
2023-02-28,GC=F,data\charts\GC_F\20230228_0000.png,1,1,0.006549
2023-03-01,GC=F,data\charts\GC_F\20230301_0000.png,1,0,0.004812
2023-03-02,GC=F,data\charts\GC_F\20230302_0000.png,0,0,-0.002285
2023-03-03,GC=F,data\charts\GC_F\20230303_0000.png,1,0,0.007745
2023-03-06,GC=F,data\charts\GC_F\20230306_0000.png,1,1,0.000108
2023-03-07,GC=F,data\charts\GC_F\20230307_0000.png,0,1,-0.018399
2023-03-08,GC=F,data\charts\GC_F\20230308_0000.png,0,1,-0.000662
2023-03-09,GC=F,data\charts\GC_F\20230309_0000.png,1,1,0.009158
2023-03-10,GC=F,data\charts\GC_F\20230310_0000.png,1,1,0.017876
2023-03-13,GC=F,data\charts\GC_F\20230313_0000.png,1,1,0.026692
2023-03-14,GC=F,data\charts\GC_F\20230314_0000.png,0,1,-0.002877
2023-03-15,GC=F,data\charts\GC_F\20230315_0000.png,1,1,0.010702
2023-03-16,GC=F,data\charts\GC_F\20230316_0000.png,0,1,-0.003945
2023-03-17,GC=F,data\charts\GC_F\20230317_0000.png,1,1,0.026472
2023-03-20,GC=F,data\charts\GC_F\20230320_0000.png,1,1,0.004772
2023-03-21,GC=F,data\charts\GC_F\20230321_0000.png,0,1,-0.020816
2023-03-22,GC=F,data\charts\GC_F\20230322_0000.png,1,1,0.004541
2023-03-23,GC=F,data\charts\GC_F\20230323_0000.png,1,0,0.024142
2023-03-24,GC=F,data\charts\GC_F\20230324_0000.png,0,0,-0.005868
2023-03-27,GC=F,data\charts\GC_F\20230327_0000.png,0,1,-0.014984
2023-03-28,GC=F,data\charts\GC_F\20230328_0000.png,1,1,0.010244
2023-03-29,GC=F,data\charts\GC_F\20230329_0000.png,0,1,-0.003194
2023-03-30,GC=F,data\charts\GC_F\20230330_0000.png,1,1,0.007222
2023-03-31,GC=F,data\charts\GC_F\20230331_0000.png,0,1,-0.005706
2023-04-03,GC=F,data\charts\GC_F\20230403_0000.png,1,1,0.007567
2023-04-04,GC=F,data\charts\GC_F\20230404_0000.png,1,0,0.019305
2023-04-05,GC=F,data\charts\GC_F\20230405_0000.png,0,0,-0.000643
2023-04-06,GC=F,data\charts\GC_F\20230406_0000.png,0,1,-0.004453
2023-04-10,GC=F,data\charts\GC_F\20230410_0000.png,0,1,-0.011333
2023-04-11,GC=F,data\charts\GC_F\20230411_0000.png,1,0,0.007893
2023-04-12,GC=F,data\charts\GC_F\20230412_0000.png,1,0,0.003043
2023-04-13,GC=F,data\charts\GC_F\20230413_0000.png,1,0,0.015118
2023-04-14,GC=F,data\charts\GC_F\20230414_0000.png,0,1,-0.019155
2023-04-17,GC=F,data\charts\GC_F\20230417_0000.png,0,0,-0.003996
2023-04-18,GC=F,data\charts\GC_F\20230418_0000.png,1,0,0.006619
2023-04-19,GC=F,data\charts\GC_F\20230419_0000.png,0,0,-0.006078
2023-04-20,GC=F,data\charts\GC_F\20230420_0000.png,1,0,0.006215
2023-04-21,GC=F,data\charts\GC_F\20230421_0000.png,0,1,-0.013997
2023-04-24,GC=F,data\charts\GC_F\20230424_0000.png,1,1,0.00485
2023-04-25,GC=F,data\charts\GC_F\20230425_0000.png,1,0,0.002463
2023-04-26,GC=F,data\charts\GC_F\20230426_0000.png,0,1,-0.004163
2023-04-27,GC=F,data\charts\GC_F\20230427_0000.png,1,1,0.002115
2023-04-28,GC=F,data\charts\GC_F\20230428_0000.png,1,1,0.0001
2023-05-01,GC=F,data\charts\GC_F\20230501_0000.png,0,1,-0.003367
2023-05-02,GC=F,data\charts\GC_F\20230502_0000.png,1,1,0.015579
2023-05-03,GC=F,data\charts\GC_F\20230503_0000.png,1,1,0.007099
2023-05-04,GC=F,data\charts\GC_F\20230504_0000.png,1,0,0.009563
2023-05-05,GC=F,data\charts\GC_F\20230505_0000.png,0,0,-0.014941
2023-05-08,GC=F,data\charts\GC_F\20230508_0000.png,1,0,0.004412
2023-05-09,GC=F,data\charts\GC_F\20230509_0000.png,1,0,0.004886
2023-05-10,GC=F,data\charts\GC_F\20230510_0000.png,0,0,-0.002799
2023-05-11,GC=F,data\charts\GC_F\20230511_0000.png,0,0,-0.007781
2023-05-12,GC=F,data\charts\GC_F\20230512_0000.png,0,0,-9.9e-05
2023-05-15,GC=F,data\charts\GC_F\20230515_0000.png,1,0,0.001737
2023-05-16,GC=F,data\charts\GC_F\20230516_0000.png,0,0,-0.014668
2023-05-17,GC=F,data\charts\GC_F\20230517_0000.png,0,0,-0.003872
2023-05-18,GC=F,data\charts\GC_F\20230518_0000.png,0,1,-0.012218
2023-05-19,GC=F,data\charts\GC_F\20230519_0000.png,1,0,0.011347
