2026-03-30 11:20:18,091 | INFO     | phase1 | =======================================================
2026-03-30 16:33:38,680 | INFO     | src.features.indicators |   Saved → EURUSD_X_features.parquet  (29 features)
2026-03-30 16:33:38,681 | INFO     | src.features.indicators | Computing features for KES=X (1,564 rows)  [volume=no — forex]
2026-03-30 16:33:38,739 | INFO     | src.features.indicators |   ✓ 1,515 clean rows (49 dropped for indicator warm-up)
2026-03-30 16:33:38,757 | INFO     | src.features.indicators |   Saved → KES_X_features.parquet  (29 features)
2026-03-30 16:33:38,760 | INFO     | src.features.indicators | Computing features for BTC-USD (2,191 rows)  [volume=yes]
2026-03-30 16:33:38,849 | INFO     | src.features.indicators |   ✓ 2,142 clean rows (49 dropped for indicator warm-up)
2026-03-30 16:33:38,877 | INFO     | src.features.indicators |   Saved → BTC_USD_features.parquet  (29 features)
2026-03-30 16:33:38,879 | INFO     | src.features.indicators | Computing features for ETH-USD (2,191 rows)  [volume=yes]
2026-03-30 16:33:38,938 | INFO     | src.features.indicators |   ✓ 2,142 clean rows (49 dropped for indicator warm-up)
2026-03-30 16:33:38,956 | INFO     | src.features.indicators |   Saved → ETH_USD_features.parquet  (29 features)
2026-03-30 16:33:38,957 | INFO     | src.features.indicators | Computing features for GC=F (1,509 rows)  [volume=yes]
2026-03-30 16:33:39,013 | INFO     | src.features.indicators |   ✓ 1,460 clean rows (49 dropped for indicator warm-up)
2026-03-30 16:33:39,033 | INFO     | src.features.indicators |   Saved → GC_F_features.parquet  (29 features)
2026-03-30 16:33:39,033 | INFO     | src.features.indicators | Feature engineering complete — 5/5 assets
2026-03-30 16:33:39,034 | INFO     | phase1 | Step 5/5 — Generating candlestick chart images...
2026-03-30 16:33:39,044 | INFO     | src.features.chart_generator | Generating 100 chart images for EURUSD=X...
2026-03-30 16:33:39,124 | INFO     | src.features.chart_generator |   ✓ 0 images saved → data\charts\EURUSD_X
2026-03-30 16:33:39,124 | INFO     | src.features.chart_generator |   Metadata → EURUSD_X_metadata.csv  (100 records)
2026-03-30 16:33:39,125 | INFO     | src.features.chart_generator |   Label balance (1d up): 46.0%
2026-03-30 16:33:39,129 | INFO     | src.features.chart_generator | Generating 100 chart images for KES=X...
2026-03-30 16:33:39,208 | INFO     | src.features.chart_generator |   ✓ 0 images saved → data\charts\KES_X
2026-03-30 16:33:39,209 | INFO     | src.features.chart_generator |   Metadata → KES_X_metadata.csv  (100 records)
2026-03-30 16:33:39,209 | INFO     | src.features.chart_generator |   Label balance (1d up): 51.0%
2026-03-30 16:33:39,214 | INFO     | src.features.chart_generator | Generating 100 chart images for BTC-USD...
2026-03-30 16:33:39,300 | INFO     | src.features.chart_generator |   ✓ 0 images saved → data\charts\BTC_USD
2026-03-30 16:33:39,300 | INFO     | src.features.chart_generator |   Metadata → BTC_USD_metadata.csv  (100 records)
2026-03-30 16:33:39,301 | INFO     | src.features.chart_generator |   Label balance (1d up): 62.0%
2026-03-30 16:33:39,305 | INFO     | src.features.chart_generator | Generating 100 chart images for ETH-USD...
2026-03-30 16:33:39,385 | INFO     | src.features.chart_generator |   ✓ 0 images saved → data\charts\ETH_USD
2026-03-30 16:33:39,386 | INFO     | src.features.chart_generator |   Metadata → ETH_USD_metadata.csv  (100 records)
2026-03-30 16:33:39,387 | INFO     | src.features.chart_generator |   Label balance (1d up): 54.0%
2026-03-30 16:33:39,391 | INFO     | src.features.chart_generator | Generating 100 chart images for GC=F...
2026-03-30 16:33:39,473 | INFO     | src.features.chart_generator |   ✓ 0 images saved → data\charts\GC_F
2026-03-30 16:33:39,474 | INFO     | src.features.chart_generator |   Metadata → GC_F_metadata.csv  (100 records)
2026-03-30 16:33:39,474 | INFO     | src.features.chart_generator |   Label balance (1d up): 59.0%
2026-03-30 16:33:39,475 | INFO     | phase1 | Phase 1 complete!
